symbol,sector,last_price,intrinsic_value,margin_%,dividend_ttm,dividend_yield_%,total_return_with_div_%,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,source
LXU,Basic Materials,9.710000038146973,2.806779036415629,-71.09393382709743,,,,10.3,9.0,15.0,9.0,5.0,2.0,1970-01-01,yfinance.info/recommendations
LYFT,Technology,23.13999938964844,12.808835863167094,-44.646343124377694,,,,23.45974,23.235,32.0,10.0,38.0,2.56522,1970-01-01,yfinance.info/recommendations
LYTS,Technology,18.399999618530277,10.899205326763202,-40.76518721344523,0.2,1.0869565442739684,-39.67823066917125,27.66667,28.0,30.0,25.0,3.0,1.0,1970-01-01,yfinance.info/recommendations
LYV,Communication Services,135.86000061035156,54.440160837238096,-59.92922082094401,,,,170.2,172.5,190.0,135.0,20.0,1.57143,1970-01-01,yfinance.info/recommendations
MA,Financial Services,545.72998046875,94.51449151210336,-82.68108865286804,3.04,0.557052041998649,-63.97681641883678,656.50555,660.0,768.0,520.0,36.0,1.64103,1970-01-01,yfinance.info/recommendations
MAC,Real Estate,17.209999084472656,,,0.51,2.9633935335890653,,19.8,19.0,25.0,15.0,15.0,2.375,1970-01-01,yfinance.info/recommendations
MAGN,Basic Materials,8.75,-27.886719451768798,-418.705365163072,7.28,83.2,-335.505365163072,12.5,12.5,13.0,12.0,2.0,,1970-01-01,yfinance.info/recommendations
MAIN,Financial Services,58.41999816894531,189.7943525274385,224.8790798975558,4.220000000000001,7.223553803949369,232.10263370150523,60.66667,60.0,67.0,57.0,6.0,2.85714,1970-01-01,yfinance.info/recommendations
MAMA,Consumer Defensive,10.270000457763672,1.7949920881872827,-82.52198628841981,,,,14.8,15.0,18.0,12.0,5.0,,1970-01-01,yfinance.info/recommendations
MAMO,Consumer Cyclical,3.0999999046325684,,,,,,,,,,,,,yfinance.info/recommendations
MAN,Industrials,28.63999938964844,-4.368385930101984,-115.25274449440414,2.26,7.891061620681626,-107.36168287372254,42.0,42.0,48.0,33.0,9.0,2.91667,1970-01-01,yfinance.info/recommendations
MAR,Consumer Cyclical,285.7200012207031,73.75948278659935,-74.18469744103629,2.6,0.9099817964762088,-88.2198633087476,290.08334,289.0,332.0,215.0,24.0,2.46154,1970-01-01,yfinance.info/recommendations
MARA,Financial Services,11.989999771118164,3.110096881830026,-74.06090958131865,,,,22.86818,22.0,30.0,16.0,11.0,2.21429,1970-01-01,yfinance.info/recommendations
MAS,Industrials,60.75,36.66881482619037,-39.639810985694865,1.24,2.0411522633744856,-37.59865872232038,73.66667,72.5,86.0,64.0,18.0,2.59091,1970-01-01,yfinance.info/recommendations
MATW,Industrials,25.25,-7.039489840721098,-127.87916768602415,1.0,3.96039603960396,-123.91877164642018,37.0,37.0,40.0,34.0,2.0,1.5,1970-01-01,yfinance.info/recommendations
MATX,Industrials,106.83999633789062,151.30373068948052,41.61712455602257,1.4,1.310370692612512,42.92749524863508,144.0,142.0,180.0,110.0,3.0,1.66667,1970-01-01,yfinance.info/recommendations
MBC,Consumer Cyclical,10.149999618530272,8.703475075381697,-14.251473867129397,,,,15.0,15.0,15.0,15.0,1.0,1.0,1970-01-01,yfinance.info/recommendations
MBI,Financial Services,7.71999979019165,,,9.02,116.83938141371472,,7.5,7.5,8.0,7.0,2.0,,1970-01-01,yfinance.info/recommendations
MBIN,Financial Services,31.96999931335449,182.5913279339963,471.133349564147,0.39,1.2198936764977952,472.3532432406448,40.0,40.0,42.0,38.0,3.0,,1970-01-01,yfinance.info/recommendations
MBIO,Healthcare,1.2200000286102295,,,,,,,,,,,,,yfinance.info/recommendations
MBRX,Healthcare,0.4339999854564667,,,,,,6.66667,4.0,12.0,4.0,3.0,1.33333,1970-01-01,yfinance.info/recommendations
MBX,Healthcare,24.790000915527344,-14.013120104774272,-156.52730773397062,,,,60.125,61.5,80.0,30.0,8.0,1.22222,1970-01-01,yfinance.info/recommendations
MCB,Financial Services,69.58000183105469,247.3978597573144,255.55885778504924,0.3,0.4311583674982099,255.9900161525474,87.33333,90.0,90.0,82.0,3.0,,1970-01-01,yfinance.info/recommendations
MCD,Consumer Cyclical,307.0299987792969,90.19482954972878,-70.6234472499986,7.08,2.305963595788349,-68.31748365421025,331.03333,335.0,371.0,250.0,30.0,2.27027,1970-01-01,yfinance.info/recommendations
MCHB,Financial Services,13.460000038146973,,,0.6499999999999999,4.829123314694172,,14.5,14.5,14.5,14.5,1.0,3.0,1970-01-01,yfinance.info/recommendations
MCHP,Technology,53.47999954223633,3.262535340537738,-93.89952249726345,1.82,3.403141390385836,-90.4963811068776,73.64,75.0,88.0,56.0,25.0,1.73077,1970-01-01,yfinance.info/recommendations
MCHX,Communication Services,1.5800000429153442,-0.1364514008426726,-108.63616437572358,0.56,35.44303701199359,-73.19312736372999,4.0,4.0,4.0,4.0,1.0,,1970-01-01,yfinance.info/recommendations
MCK,Healthcare,842.0900268554688,442.8994197668529,-47.404742290948725,2.95,0.350318838356973,-47.05442345259174,929.3571,938.5,1000.0,760.0,14.0,1.6875,1970-01-01,yfinance.info/recommendations
MCO,Financial Services,479.4800109863281,43.00404321657092,-91.03110823575142,3.67,0.765412512703193,-71.546398426553,543.75,550.0,620.0,460.0,20.0,1.95652,1970-01-01,yfinance.info/recommendations
MCRB,Healthcare,16.65999984741211,-29.043434589181587,-274.3303412676385,,,,16.0,20.0,22.0,6.0,3.0,2.33333,1970-01-01,yfinance.info/recommendations
MCS,Communication Services,15.5600004196167,6.107516297770516,-60.748610970018426,0.29,1.8637531631065587,-25.214416972116396,23.25,23.0,25.0,22.0,4.0,1.2,1970-01-01,yfinance.info/recommendations
MCW,Consumer Cyclical,5.114999771118164,-0.3583168360359798,-107.00521704926001,,,,7.48438,7.5,11.0,5.25,16.0,1.88889,1970-01-01,yfinance.info/recommendations
MDAI,Healthcare,1.5199999809265137,,,,,,5.09,5.0,7.45,3.5,5.0,1.33333,1970-01-01,yfinance.info/recommendations
MDB,Technology,352.6099853515625,16.375864356890588,-95.35581377805754,,,,368.69162,390.0,440.0,244.0,37.0,1.65854,1970-01-01,yfinance.info/recommendations
MDLZ,Consumer Defensive,56.86000061035156,17.580350207549863,-69.0813401005323,1.91,3.3591276459681887,125.36288360196872,69.06522,70.0,84.0,61.5,23.0,1.8,1970-01-01,yfinance.info/recommendations
MDRR,Real Estate,13.489999771118164,,,0.269,1.994069715078305,-221.2288130180304,,,,,,,,yfinance.info/recommendations
MDT,Healthcare,95.87000274658205,39.6678699094659,-58.623272376113356,2.82,2.9414831743087007,-55.68178920180464,101.58462,102.0,115.0,81.0,26.0,2.1875,1970-01-01,yfinance.info/recommendations
MDU,Utilities,20.61000061035156,39.24045307229056,90.39520577491732,0.53,2.5715671242328964,92.96677289915016,20.6,21.0,22.0,18.0,5.0,1.66667,1970-01-01,yfinance.info/recommendations
MDV,Real Estate,14.6899995803833,,,1.1720000000000002,7.978216701687744,,17.75,17.75,19.0,17.0,6.0,,1970-01-01,yfinance.info/recommendations
MEC,Industrials,16.040000915527344,16.92505557259395,5.517796798938087,,,,23.6,21.0,32.0,19.0,5.0,1.0,1970-01-01,yfinance.info/recommendations
MED,Consumer Cyclical,11.380000114440918,12.617806693880295,10.877034859328637,6.59,57.90861101694951,-37.93693785576356,15.0,15.0,15.0,15.0,1.0,,1970-01-01,yfinance.info/recommendations
MEI,Technology,7.010000228881836,0.542578116977863,-92.25994152264944,0.4,5.706133907841597,-86.55380761480785,10.25,10.25,12.0,8.5,2.0,,1970-01-01,yfinance.info/recommendations
MELI,Consumer Cyclical,2048.889892578125,940.7843065881764,-54.08321794177118,0.6,0.0292841505135748,-68.53413030066864,2869.6538,2875.0,3500.0,2170.0,26.0,1.42308,1970-01-01,yfinance.info/recommendations
MEOH,Basic Materials,36.790000915527344,71.55150589436448,94.4862846256846,0.74,2.0114160956372267,246.57385812440347,48.1,48.0,65.0,38.0,10.0,1.5,1970-01-01,yfinance.info/recommendations
MESA,Industrials,1.600000023841858,-19.63753428780807,-1327.3458746991257,,,,,,,,,,,yfinance.info/recommendations
MET,Financial Services,78.63999938964844,248.57414422872787,216.0912336698826,2.249,2.859867773976663,218.95110144385927,92.66667,92.0,108.0,75.0,15.0,1.82353,1970-01-01,yfinance.info/recommendations
META,Communication Services,609.4600219726562,282.06251621663404,-53.719275088188,2.075,0.3404653176895491,55.69150432339404,841.4155,850.0,1117.0,560.0,60.0,1.41176,1970-01-01,yfinance.info/recommendations
MFIN,Financial Services,9.84000015258789,33.02595349035969,235.62960343729227,0.47,4.776422690160135,240.4060261274524,12.0,12.0,12.0,12.0,2.0,,1970-01-01,yfinance.info/recommendations
MG,Industrials,12.449999809265137,6.339627335675413,-49.07929772852253,,,,17.0,17.0,18.0,16.0,2.0,1.0,1970-01-01,yfinance.info/recommendations
MGM,Consumer Cyclical,32.470001220703125,-53.53878891980734,-264.88693226679214,0.012,0.0369571898640666,-264.8499750769281,44.14706,45.0,62.0,31.0,17.0,1.95238,1970-01-01,yfinance.info/recommendations
MGRX,Healthcare,1.4800000190734863,,,,,,,,,,,,,yfinance.info/recommendations
MGYR,Financial Services,16.56999969482422,17.97050611974426,8.452060656087413,0.32,1.931201001168121,10.383261657255536,,,,,,,,yfinance.info/recommendations
MH,Consumer Defensive,15.729999542236328,13.864180233626955,-11.861534411361529,,,,20.66667,20.5,26.0,16.0,12.0,1.38462,1970-01-01,yfinance.info/recommendations
MHK,Consumer Cyclical,106.95999908447266,116.1712969540456,8.611909076680375,,,,138.5,138.5,155.0,122.0,16.0,,1970-01-01,yfinance.info/recommendations
MIDD,Industrials,118.04000091552734,13.398319028283904,-88.6493401182942,0.128334,0.1087207717762043,-88.540619346518,153.25,158.5,175.0,125.0,8.0,1.9,1970-01-01,yfinance.info/recommendations
MIND,Technology,11.890000343322754,9.36394679291941,-21.245193250325997,,,,10.0,10.0,10.0,10.0,1.0,,1970-01-01,yfinance.info/recommendations
MIRM,Healthcare,71.44000244140625,2.667846718410214,-96.26561222391008,,,,86.08545,85.0,95.0,77.0,11.0,1.36364,1970-01-01,yfinance.info/recommendations
MITK,Technology,8.970000267028809,9.233382765168344,2.9362596465872444,,,,13.0,13.0,15.0,10.0,5.0,,1970-01-01,yfinance.info/recommendations
MITT,Real Estate,7.78000020980835,3.08825595631366,-60.30519443405343,0.8099999999999999,10.411310773215948,-49.89388366083749,8.7,8.5,9.0,8.5,5.0,2.0,1970-01-01,yfinance.info/recommendations
MKC,Consumer Defensive,65.33000183105469,23.811818370816084,-63.55148063152646,1.8,2.755242537195779,-60.79623809433068,76.92308,75.0,91.0,67.0,13.0,2.33333,1970-01-01,yfinance.info/recommendations
MKC-V,Consumer Defensive,65.0199966430664,23.6988278833983,-63.551477842277784,1.8,2.768379103249228,33.02820321534034,,,,,,,,yfinance.info/recommendations
MKL,Financial Services,2060.739990234375,2539.344220943438,23.224872277779674,,,,2013.4,2000.0,2220.0,1740.0,5.0,3.0,1970-01-01,yfinance.info/recommendations
MKTX,Financial Services,174.97000122070312,74.84945343019659,-57.22155060410429,3.02,1.726010161130788,-28.87342591980295,204.0,193.0,260.0,176.0,12.0,2.26667,1970-01-01,yfinance.info/recommendations
MLI,Industrials,106.91999816894533,92.85123134968912,-13.158218350346413,0.95,0.8885147926198951,-12.269703557726492,130.5,130.5,140.0,121.0,2.0,1.0,1970-01-01,yfinance.info/recommendations
MLM,Basic Materials,596.4400024414062,181.94180216147396,-69.49537230622828,3.2,0.5365166633528015,-68.95885564287549,666.2917,680.5,754.0,440.0,24.0,1.91304,1970-01-01,yfinance.info/recommendations
MLR,Consumer Cyclical,37.77000045776367,36.0233048287113,-4.624558135776617,0.79,2.091607070228707,-2.53295106554791,49.0,49.0,52.0,46.0,2.0,2.0,1970-01-01,yfinance.info/recommendations
MLYS,Healthcare,40.84999847412109,,,,,,45.75,46.5,56.0,26.0,8.0,1.25,1970-01-01,yfinance.info/recommendations
MMC,Financial Services,182.80999755859372,55.94952514020726,-69.39471260466787,3.43,1.8762649996210552,-47.78718004612041,214.26315,211.0,258.0,181.0,19.0,2.57143,1970-01-01,yfinance.info/recommendations
MMI,Real Estate,29.030000686645508,,,0.5,1.722356142519872,-65.26635630876271,29.0,29.0,29.0,29.0,1.0,4.0,1970-01-01,yfinance.info/recommendations
MMM,Industrials,167.5800018310547,64.64501758485855,-61.424384247214505,2.92,1.7424513474727072,-59.6819328997418,174.9375,180.5,212.0,110.0,16.0,1.94118,1970-01-01,yfinance.info/recommendations
MMS,Industrials,79.80000305175781,27.56921679188797,-65.4521106045488,1.2,1.503759340988605,-63.94835126356018,105.0,105.0,120.0,90.0,2.0,,1970-01-01,yfinance.info/recommendations
MNKD,Healthcare,5.059999942779541,2.0520230285281165,-59.44618474835581,,,,9.4375,10.0,12.0,7.0,8.0,1.14286,1970-01-01,yfinance.info/recommendations
MNOV,Healthcare,1.5499999523162842,,,,,,7.0,7.0,9.0,5.0,2.0,1.0,1970-01-01,yfinance.info/recommendations
MNSB,Financial Services,18.690000534057617,,,0.4,2.140181854308164,,23.25,23.25,23.25,23.25,1.0,,1970-01-01,yfinance.info/recommendations
MNST,Consumer Defensive,71.30999755859375,25.15318973372481,-64.72697995388792,0.005208,0.0073033237670786,-64.71967663012083,72.22727,75.0,82.0,50.0,22.0,2.16,1970-01-01,yfinance.info/recommendations
MO,Consumer Defensive,58.18999862670898,53.17041892530179,-8.62618975746671,4.12,7.080254506328405,85.36253413837586,62.58333,61.5,73.0,47.0,12.0,2.6,1970-01-01,yfinance.info/recommendations
MOD,Consumer Cyclical,132.02000427246094,28.51655928019937,-78.39981945361302,0.475,0.3597939589667805,-75.89849894641924,185.0,185.0,200.0,175.0,5.0,,1970-01-01,yfinance.info/recommendations
MODG,Consumer Cyclical,11.270000457763672,-43.86007456519583,-489.17544617295493,0.04,0.3549245641107745,-488.82052160884416,11.44444,11.0,14.0,10.0,9.0,2.36364,1970-01-01,yfinance.info/recommendations
MOG-A,Industrials,201.4199981689453,55.02446066119553,-72.68172914238507,1.15,0.5709462865923637,-77.27112043098225,228.75,230.0,240.0,215.0,4.0,,1970-01-01,yfinance.info/recommendations
MOH,Healthcare,137.5399932861328,137.0520678748225,-0.35475166142784326,,,,172.53333,170.0,220.0,144.0,15.0,2.76471,1970-01-01,yfinance.info/recommendations
MOS,Basic Materials,26.049999237060547,38.357836926070526,47.24697907668262,0.87,3.3397313838008764,50.586710460483495,35.11579,35.0,43.0,26.0,19.0,2.10526,1970-01-01,yfinance.info/recommendations
MOVE,Healthcare,10.699999809265137,,,,,,300.0,300.0,300.0,300.0,1.0,,,yfinance.info/recommendations
MPC,Energy,199.97999572753903,135.9613201338688,-32.012539734670206,3.64,1.8201820570889928,-30.192357677581228,199.0,200.0,220.0,158.0,18.0,2.15789,1970-01-01,yfinance.info/recommendations
MPWR,Technology,920.1900024414062,160.04692074780726,-82.60718761090882,5.93,0.6444321264376698,-81.96275548447116,1180.9286,1225.0,1300.0,920.0,14.0,1.5625,1970-01-01,yfinance.info/recommendations
MRAM,Technology,8.300000190734863,2.299004242121488,-72.30115434590203,,,,10.5,10.5,10.5,10.5,2.0,1.5,1970-01-01,yfinance.info/recommendations
MRBK,Financial Services,14.760000228881836,7.2688356591765055,-50.75314670420459,0.5,3.387533822808607,-47.36561288139598,,,,,,,,yfinance.info/recommendations
MRCY,Industrials,70.8499984741211,10.637774797303992,-84.98549749272108,,,,86.0,91.5,100.0,49.0,8.0,2.0,1970-01-01,yfinance.info/recommendations
MRK,Healthcare,92.91999816894533,79.82527503556037,-14.092470287802191,3.24,3.486870494884316,-10.60559979291786,102.3212,100.0,137.0,82.0,25.0,2.03571,1970-01-01,yfinance.info/recommendations
MRKR,Healthcare,0.9200000166893004,,,,,,6.0,6.0,8.0,4.0,2.0,1.0,1970-01-01,yfinance.info/recommendations
MRNA,Healthcare,24.770000457763672,-68.8094756216231,-377.7935985061967,,,,39.15,28.0,178.0,15.0,20.0,2.83333,1970-01-01,yfinance.info/recommendations
MRSN,Healthcare,27.920000076293945,,,,,,33.2,29.0,50.0,27.25,5.0,3.0,1970-01-01,yfinance.info/recommendations
MRTN,Industrials,9.720000267028809,6.000524142411723,-38.266214222585084,0.24,2.469135734636793,-35.79707848794829,11.0,11.0,13.0,9.0,2.0,,1970-01-01,yfinance.info/recommendations
MRVI,Healthcare,3.640000104904175,-4.132163882208055,-213.52098250329138,,,,4.0,4.5,5.0,2.0,7.0,2.09091,1970-01-01,yfinance.info/recommendations
MRVL,Technology,86.44999694824219,10.228172965874096,-88.1686832539766,0.24,0.2776171295225014,-87.8910661244541,90.07421,90.0,122.0,58.2,38.0,,1970-01-01,yfinance.info/recommendations
MS,Financial Services,163.86000061035156,36.252574156976905,-77.87588549863175,3.85,2.349566694531541,-75.5263188041002,168.15,174.0,186.0,125.0,20.0,2.48,1970-01-01,yfinance.info/recommendations
MSA,Industrials,156.2899932861328,87.96937450002486,-43.71400711562374,2.1,1.3436560817782872,0.8244619867968883,189.5,186.5,200.0,184.0,6.0,2.0,1970-01-01,yfinance.info/recommendations
MSCI,Financial Services,565.1500244140625,108.8857299418078,-80.73330527505533,7.2,1.2739979985783123,-73.8797578008816,655.0625,670.0,710.0,535.0,16.0,1.77778,1970-01-01,yfinance.info/recommendations
MSDL,Financial Services,16.700000762939453,74.4115099914986,345.57788378448583,2.0,11.976047357065926,357.55393114155174,17.82143,18.0,19.0,16.5,7.0,2.14286,1970-01-01,yfinance.info/recommendations
MSEX,Utilities,52.5,29.204115977965422,-44.37311242292301,1.02,1.942857142857143,-96.63146108733164,59.66667,63.0,65.0,51.0,3.0,2.0,1970-01-01,yfinance.info/recommendations
MSFT,Technology,510.1799926757813,169.53558002555351,-66.76945735633872,3.32,0.6507507247760411,-66.11870663156267,625.9581,632.0,730.0,483.0,53.0,1.2069,1970-01-01,yfinance.info/recommendations
MSGS,Communication Services,215.9499969482422,-40.241478203935145,-118.63462781783691,7.0,3.2414911317075523,-115.39313668612937,265.0,265.5,314.0,220.0,6.0,1.875,1970-01-01,yfinance.info/recommendations
MSI,Technology,379.9800109863281,124.04255440499232,-67.35550533750171,4.36,1.1474287788672324,-41.76472650695975,498.44443,510.0,525.0,465.0,9.0,1.85714,1970-01-01,yfinance.info/recommendations
MSIF,Financial Services,13.130000114440918,21.76969296508232,65.80116355931415,1.08,8.225437856715411,74.02660141602954,16.0,16.25,17.0,14.5,4.0,2.33333,1970-01-01,yfinance.info/recommendations
MSPR,Healthcare,0.4490000009536743,-2495.799206516708,-555957.2831215234,,,,,,,,,,,yfinance.info/recommendations
MSTR,Technology,199.75,-292.03074048386657,-246.1981178892949,,,,524.5,542.5,705.0,200.0,14.0,1.5,1970-01-01,yfinance.info/recommendations
MTB,Financial Services,186.9600067138672,100.55920829647424,-46.213519102844806,5.550000000000001,2.968549315733602,-43.2449697871112,217.92857,217.0,251.0,185.0,21.0,2.04762,1970-01-01,yfinance.info/recommendations
MTCH,Communication Services,32.279998779296875,24.951492908116933,-22.702931066652205,0.76,2.3543990977082507,-20.34853196894396,37.31579,36.0,49.0,31.0,19.0,2.36364,1970-01-01,yfinance.info/recommendations
MTEX,Consumer Defensive,9.59000015258789,-11.44887542364683,-219.3834748851106,0.8,8.342022807831944,-211.04145207727865,,,,,,,,yfinance.info/recommendations
MTG,Financial Services,28.209999084472656,27.3115639801629,-3.18481082406086,0.56,1.9851117269558336,-1.1996990971050263,27.66667,27.5,30.0,26.0,6.0,2.83333,1970-01-01,yfinance.info/recommendations
MTH,Consumer Cyclical,66.73999786376953,25.68152249405759,-61.520042978606305,1.6649999999999998,2.494755848507244,352.5955765783052,82.625,80.0,101.0,69.0,8.0,2.2,1970-01-01,yfinance.info/recommendations
MTR,Energy,4.53000020980835,,,0.208,4.591611266366804,-5.884067211152272,,,,,,,,yfinance.info/recommendations
MTSI,Technology,162.5,4.682201087705502,-97.11864548448894,,,,183.0,185.0,202.0,160.0,14.0,1.6,1970-01-01,yfinance.info/recommendations
MTVA,Healthcare,0.6990000009536743,,,,,,13.75,15.5,21.0,3.0,4.0,1.5,1970-01-01,yfinance.info/recommendations
