symbol,sector,last_price,intrinsic_value,margin_%,dividend_ttm,dividend_yield_%,total_return_with_div_%,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,source
KBANK,Financial Services,182.0,,,12.5,6.868131868131869,73.24238881212888,187.6,190.0,216.0,150.0,19.0,2.0,1970-01-01,yfinance.info/recommendations
KBS,Consumer Defensive,5.25,15.680748710199955,198.6809278133325,0.7,13.333333333333334,212.01426114666583,,,,,,,,yfinance.info/recommendations
KC,Real Estate,0.0299999993294477,-0.1311189001022174,-537.0630101098449,0.0566679999999999,188.89333755542845,-348.16967255441585,,,,,,,,yfinance.info/recommendations
KCAR,Industrials,5.400000095367432,39.71471615503065,635.4576935859915,0.3,5.555555457440915,-55.08521412578925,,,,,,,,yfinance.info/recommendations
KCC,Financial Services,2.440000057220459,5.048402950013682,106.90175539440772,0.04477,1.8348360225450169,-61.87079187706696,,,,,,,,yfinance.info/recommendations
KCE,Technology,22.0,17.11931445656115,-22.184934288358413,1.2,5.454545454545454,-16.73038883381296,24.47273,25.0,31.0,16.0,11.0,2.81818,1970-01-01,yfinance.info/recommendations
KCG,Consumer Defensive,8.399999618530273,7.346027388836597,-12.547289018545065,0.41,4.880952602611387,-66.85511218629752,11.425,11.25,12.2,11.0,4.0,,1970-01-01,yfinance.info/recommendations
KCM,Industrials,0.209999993443489,-0.0745595310374147,-135.50453969774944,0.0255,12.142857521975134,-123.3616821757743,,,,,,,,yfinance.info/recommendations
KDH,Healthcare,83.0,98.16132506413727,18.266656703779844,2.5,3.0120481927710845,21.27870489655095,,,,,,,,yfinance.info/recommendations
KGEN,Industrials,0.5400000214576721,-0.929333763525173,-272.09883825866086,0.183559,33.992406056670546,-238.10643220199032,,,,,,,,yfinance.info/recommendations
KGI,Financial Services,3.880000114440918,7.238500053475528,86.55927422616965,0.31,7.989690485992909,94.54896471216256,,,,,,,,yfinance.info/recommendations
KIAT,Industrials,0.3000000119209289,0.5738264395155463,91.2754722379111,0.02,6.666666401757144,-74.20474803797144,,,,,,,,yfinance.info/recommendations
KISS,Consumer Defensive,2.640000104904175,3.2595102269908587,23.46629157081683,0.37,14.015150958239452,37.48144252905628,,,,,,,,yfinance.info/recommendations
KJL,Industrials,6.349999904632568,5.039069616465698,-20.644571777245176,0.54,8.503937135590338,-12.140634641654838,9.85,9.85,9.85,9.85,1.0,,1970-01-01,yfinance.info/recommendations
KK,Consumer Defensive,0.8799999952316284,1.2180281330703289,38.4122885989024,0.025,2.8409091063028526,41.25319770520525,,,,,,,,yfinance.info/recommendations
KKC,Industrials,0.0399999991059303,-5.041918419604291,-12704.796330749889,0.772222,1930.555043151268,-10774.241287598614,,,,,,,,yfinance.info/recommendations
KKP,Financial Services,64.0,,,4.25,6.640625,-57.10583321804285,63.85714,63.0,80.0,50.0,14.0,3.0,1970-01-01,yfinance.info/recommendations
KLINIQ,Consumer Cyclical,20.700000762939453,22.435135887944305,8.38229498093245,1.45,7.004830659697503,-53.67693538779768,30.03333,31.6,33.0,25.5,3.0,,1970-01-01,yfinance.info/recommendations
KOOL,Consumer Cyclical,0.2599999904632568,0.2899415190816066,11.515972967922531,0.0125,4.807692484037418,276.2173923901088,,,,,,,,yfinance.info/recommendations
KPNREIT,Unknown,2.039999961853028,1.1530042300964634,-43.48018374230088,0.0282,1.382352967025775,-42.0978307752751,,,,,,,,yfinance.info/recommendations
KSL,Consumer Defensive,1.3200000524520874,-2.6305920302226697,-299.2872670979044,0.05,3.787878637362015,-295.4993884605424,,,,,,,,yfinance.info/recommendations
KTB,Financial Services,27.0,,,1.975,7.314814814814814,113.81400304623922,29.18421,30.0,33.0,21.4,19.0,1.4,1970-01-01,yfinance.info/recommendations
KTBSTMR,Real Estate,5.349999904632568,,,0.6740999999999999,12.600000224603674,422.00485015881935,,,,,,,,yfinance.info/recommendations
KTC,Financial Services,27.0,,,1.32,4.888888888888889,31.61947929628307,35.91667,36.0,45.0,29.0,12.0,1.53846,1970-01-01,yfinance.info/recommendations
KTIS,Consumer Defensive,1.9900000095367432,-2.273711806359238,-214.25687414386198,0.05,2.5125628020293136,-211.74431134183263,,,,,,,,yfinance.info/recommendations
KTMS,Healthcare,1.9900000095367432,1.3521856444698956,-32.05097296533812,0.0233,1.1708542657456602,-30.880118699592455,,,,,,,,yfinance.info/recommendations
KUMWEL,Industrials,1.0800000429153442,2.592990601225603,140.09171279531648,0.06,5.555555334797621,38.667024992484016,,,,,,,,yfinance.info/recommendations
KUN,Real Estate,0.8700000047683716,-1.4317728112319803,-264.5715865959305,0.01,1.149425281056452,-263.42216131487413,,,,,,,,yfinance.info/recommendations
KWC,Real Estate,280.0,258.6043310173941,-7.641310350930683,12.5,4.464285714285714,-3.177024636644968,,,,,,,,yfinance.info/recommendations
KWI,Financial Services,0.0399999991059303,,,,,,,,,,,,,yfinance.info/recommendations
KWM,Industrials,0.8999999761581421,0.7829358654747395,-13.007123753838066,0.07,7.777777983818532,214.29868738559796,,,,,,,,yfinance.info/recommendations
KYE,Consumer Cyclical,285.0,277.1009592788659,-2.771593235485649,17.8,6.245614035087719,312.4973538254432,,,,,,,,yfinance.info/recommendations
LALIN,Real Estate,4.980000019073486,1.915921430947292,-61.52768225684178,0.315,6.325301180593264,127.30784138303048,,,,,,,,yfinance.info/recommendations
LANNA,Energy,15.199999809265137,54.961094602441335,261.58615323758016,1.7,11.184210666659135,272.7703639042393,,,,,,,,yfinance.info/recommendations
LDC,Healthcare,0.3600000143051147,0.2707509155955435,-24.791415323091893,0.011,3.0555554341386912,-21.73585988895321,,,,,,,,yfinance.info/recommendations
LEO,Industrials,1.9800000190734863,-0.4338068922332522,-121.90943879062416,0.14,7.070707002594428,-114.83873178802972,,,,,,,,yfinance.info/recommendations
LHFG,Financial Services,0.7799999713897705,,,0.04,5.128205316306579,-38.55781579649773,,,,,,,,yfinance.info/recommendations
LHHOTEL,Real Estate,12.100000381469728,,,1.2925,10.681817845058667,553.5391132980726,13.3,13.3,13.5,13.1,2.0,,1970-01-01,yfinance.info/recommendations
LHK,Basic Materials,3.4800000190734863,4.662317889462334,33.974651261744164,0.25,7.183908006602824,85.00488932492455,,,,,,,,yfinance.info/recommendations
LHRREIT,Unknown,4.699999809265137,,,0.2205,4.691489552091621,,,,,,,,,yfinance.info/recommendations
LHSC,Real Estate,12.199999809265137,,,1.0749999999999995,8.811475547594718,-6.123233521742447,13.6,13.6,13.6,13.6,1.0,,,yfinance.info/recommendations
LIT,Financial Services,0.6600000262260437,-6.536013237575704,-1090.3049966451338,0.7030630000000001,106.524692736786,-983.7803039083478,,,,,,,,yfinance.info/recommendations
LOXLEY,Industrials,1.4900000095367432,0.6326070509751588,-57.543151213009516,0.03,2.013422805905036,-55.52972840710448,,,,,,,,yfinance.info/recommendations
LPH,Healthcare,3.640000104904175,4.737814004386739,30.159721644059267,0.18,4.945054802539316,-74.61842193988531,,,,,,,,yfinance.info/recommendations
LPN,Real Estate,1.6200000047683716,-0.970233295726084,-159.89094400433711,0.1,6.172839488003462,256.3776851532304,1.905,1.83,2.5,1.43,6.0,4.16667,1970-01-01,yfinance.info/recommendations
LRH,Consumer Cyclical,33.75,93.49998715937748,177.0369989907481,1.4,4.148148148148148,492.1841816798405,,,,,,,,yfinance.info/recommendations
LST,Consumer Defensive,4.739999771118164,5.801728506656437,22.399341493803725,0.2,4.219409486444344,18.679671240065257,,,,,,,,yfinance.info/recommendations
LTMH,Communication Services,4.679999828338623,1.6021534680600709,-65.76595028148051,,,,6.6,6.6,6.6,6.6,1.0,,1970-01-01,yfinance.info/recommendations
LTS,Consumer Cyclical,2.819999933242798,0.6706487262055698,-76.21812971341556,,,,12.3,12.3,12.3,12.3,1.0,,1970-01-01,yfinance.info/recommendations
M,Consumer Cyclical,24.299999237060547,28.043031023668178,15.4034234737713,1.5,6.172839699979545,119.32004383238096,28.5,28.0,31.0,26.5,3.0,,1970-01-01,yfinance.info/recommendations
M-CHAI,Healthcare,21.100000381469727,14.850649648439852,-29.61777545045985,0.25,1.1848341018019743,-28.432941348657877,,,,,,,,yfinance.info/recommendations
MADAME,Consumer Defensive,0.1800000071525573,0.0320321317445594,-82.20437196015727,,,,,,,,,,,yfinance.info/recommendations
MAGURO,Consumer Cyclical,22.5,15.650535884612918,-30.4420627350537,0.55,2.4444444444444446,-84.77441886118665,30.025,30.125,31.6,28.25,4.0,1.0,1970-01-01,yfinance.info/recommendations
MAJOR,Communication Services,7.150000095367432,14.181345311619378,98.34049122331672,0.2,2.7972027598934206,187.12435072561715,10.69167,11.5,13.5,6.5,6.0,,1970-01-01,yfinance.info/recommendations
MALEE,Consumer Defensive,4.059999942779541,4.609677115123704,13.53884680027471,0.1,2.463054221905688,529.5183775629451,9.9,9.9,11.1,8.7,2.0,,1970-01-01,yfinance.info/recommendations
MANRIN,Consumer Cyclical,22.0,31.671641375505143,43.962006252296106,3.553004,16.15001818181818,60.1120244341143,,,,,,,,yfinance.info/recommendations
MASTER,Healthcare,8.949999809265137,14.55026373817635,62.57278266211536,0.8,8.93854767652432,71.51133033863968,12.125,12.75,14.0,9.0,4.0,,1970-01-01,yfinance.info/recommendations
MATCH,Communication Services,1.090000033378601,-0.3322573107581117,-130.48232115445316,0.255,23.39449469644449,-107.08782645800866,,,,,,,,yfinance.info/recommendations
MATI,Communication Services,3.440000057220459,-3.3336431375134885,-196.90822912971382,0.1,2.9069766958318195,-194.001252433882,,,,,,,,yfinance.info/recommendations
MBAX,Consumer Cyclical,1.559999942779541,-4.04318095384717,-359.17827577885697,1.36,87.17949037721183,-8.533455565371497,,,,,,,,yfinance.info/recommendations
MBK,Industrials,16.600000381469727,11.27378848675874,-32.085613086229436,1.0,6.02409624710781,-26.06151683912161,,,,,,,,yfinance.info/recommendations
MC,Consumer Cyclical,10.600000381469728,14.313743287718848,35.0353091754719,0.96,9.056603447658484,-59.39715200713368,13.1,12.6,14.2,12.5,3.0,1.0,1970-01-01,yfinance.info/recommendations
MCA,Communication Services,1.0199999809265137,0.3303312985679424,-67.61457796617927,0.045,4.4117647883801325,334.7438514162095,,,,,,,,yfinance.info/recommendations
MCOT,Communication Services,3.0199999809265137,-1.981031963291662,-165.59708529150043,0.6300000000000001,20.860927284069746,-144.73615800743067,,,,,,,,yfinance.info/recommendations
MCS,Basic Materials,8.199999809265137,14.626806971983829,78.37569892937164,0.75,9.146341676161736,-29.27692416448806,,,,,,,,yfinance.info/recommendations
MDX,Real Estate,2.4800000190734863,4.311510274988751,73.8512194285993,,,,,,,,,,,yfinance.info/recommendations
MEB,Technology,16.200000762939453,19.40070672861154,19.757443302066395,1.1,6.790123137009085,26.54756643907548,25.5,25.5,30.0,21.0,2.0,,1970-01-01,yfinance.info/recommendations
MEDEZE,Healthcare,6.25,3.3237551640093788,-46.81991737584994,0.16,2.56,64.08477469785822,11.2,11.2,11.4,11.0,2.0,,,yfinance.info/recommendations
MEGA,Healthcare,30.5,30.45616612898425,-0.1437176098877034,1.6,5.245901639344262,5.102184029456558,32.07143,33.0,38.0,26.0,7.0,2.71429,1970-01-01,yfinance.info/recommendations
MENA,Industrials,0.7799999713897705,1.4426029230209214,84.94909947888246,0.03,3.8461539872299335,88.7952534661124,1.5,1.5,1.5,1.5,1.0,,1970-01-01,yfinance.info/recommendations
META,Utilities,0.0599999986588954,-0.4490451910635626,-848.4086685008429,0.097965,163.2750036494807,-685.133664851361,,,,,,,,yfinance.info/recommendations
METCO,Technology,235.0,698.213439517781,197.11210192246,8.0,3.404255319148936,-28.43225583867041,,,,,,,,yfinance.info/recommendations
MFC,Financial Services,24.700000762939453,22.19922537225348,-10.12459641069406,1.05,4.251012014442722,-65.96524602014365,,,,,,,,yfinance.info/recommendations
MFEC,Technology,5.099999904632568,9.822804622270976,92.60401580298978,0.5,9.803921751955851,102.40793755494563,,,,,,,,yfinance.info/recommendations
MGC,Consumer Cyclical,3.9800000190734863,14.51093007380402,264.59623126288466,0.09,2.2613065218263824,266.85753778471104,,,,,,,,yfinance.info/recommendations
MGI,Unknown,6.650000095367432,15.174500855512347,128.18797951722303,0.231,3.473684160710325,-81.97522434427528,,,,,,,,yfinance.info/recommendations
MGT,Basic Materials,1.5299999713897705,2.62492927689188,71.56400823377362,0.09,5.882353051173511,77.44636128494713,,,,,,,,yfinance.info/recommendations
MICRO,Financial Services,0.7900000214576721,3.2878040526198045,316.1777168756651,0.168,21.265822207196152,337.44353908286126,1.25,1.25,1.25,1.25,1.0,,1970-01-01,yfinance.info/recommendations
MIDA,Financial Services,0.2300000041723251,,,0.52571,228.56956107101516,,,,,,,,,yfinance.info/recommendations
MII,Unknown,4.539999961853027,18.241738959714056,301.8004209909417,0.7635,16.81718075804505,318.6176017489867,,,,,,,,yfinance.info/recommendations
MILL,Basic Materials,0.0799999982118606,,,0.055613,69.51625155380931,,,,,,,,,yfinance.info/recommendations
MINT,Consumer Cyclical,20.700000762939453,35.903999846861815,73.44926822970491,0.6499999999999999,3.1400965026230185,76.58936473232794,35.02941,35.0,44.0,29.0,17.0,1.27778,1970-01-01,yfinance.info/recommendations
MIPF,Real Estate,10.800000190734863,,,0.72,6.666666548929098,-29.490099707877693,,,,,,,,yfinance.info/recommendations
MITSIB,Consumer Cyclical,0.5400000214576721,-0.424248104362919,-178.56446064903972,0.015,2.7777776673988104,-175.7866829816409,,,,,,,,yfinance.info/recommendations
MJD,Real Estate,0.3600000143051147,-15.383031523954996,-4373.064142413408,0.6,166.6666600439286,-4206.397482369479,,,,,,,,yfinance.info/recommendations
MJLF,Real Estate,4.860000133514404,,,0.65,13.374485229282628,215.4686985905132,,,,,,,,yfinance.info/recommendations
MK,Real Estate,0.5899999737739563,-14.536624516274568,-2563.8347732950765,0.431112,73.06983375649601,-2490.7649395385806,,,,,,,,yfinance.info/recommendations
ML,Financial Services,0.4000000059604645,,,0.139091,34.77274948184566,,,,,,,,,yfinance.info/recommendations
MMM,Unknown,3.240000009536743,2.548720660741015,-21.335782307437942,,,,,,,,,,,yfinance.info/recommendations
MNIT,Real Estate,1.870000004768372,,,0.129,6.898395704334699,186.7086425354644,,,,,,,,yfinance.info/recommendations
MODERN,Consumer Cyclical,2.259999990463257,3.84003181162855,69.91291273596053,0.18,7.964601803520514,77.87751453948104,,,,,,,,yfinance.info/recommendations
MONO,Communication Services,0.8100000023841858,0.6489566457523317,-19.88189582195466,0.11,13.580246873607615,-85.89496337977869,,,,,,,,yfinance.info/recommendations
MOONG,Consumer Defensive,1.8600000143051147,2.3099651206272664,24.191672196855123,0.1961,10.5430106716027,34.734682868457824,,,,,,,,yfinance.info/recommendations
MORE,Utilities,0.0399999991059303,-0.2088187259169213,-622.0468264609596,0.004711,11.777500263247646,-610.2693261977117,,,,,,,,yfinance.info/recommendations
MOSHI,Consumer Cyclical,32.75,25.636456711906767,-21.720742864406816,0.8,2.442748091603053,-80.69936041297673,50.5625,50.5,60.0,40.5,8.0,1.0,1970-01-01,yfinance.info/recommendations
MOTHER,Consumer Cyclical,1.1100000143051147,0.9147945513052212,-17.586077521097742,,,,,,,,,,,yfinance.info/recommendations
MPJ,Industrials,3.440000057220459,2.937984237611042,-14.593482885434856,0.3,8.720930087495459,-43.2915490383138,,,,,,,,yfinance.info/recommendations
MSC,Technology,7.699999809265137,10.30199354081759,33.79212722085481,0.5,6.493506654355598,225.72167467275523,,,,,,,,yfinance.info/recommendations
MST,Financial Services,6.900000095367432,31.48124526826125,356.24992511807847,0.39,5.65217383492271,361.90209895300126,,,,,,,,yfinance.info/recommendations
MTC,Financial Services,35.0,,,0.25,0.7142857142857143,-46.33071746419167,50.82812,50.125,62.0,40.0,16.0,1.4375,1970-01-01,yfinance.info/recommendations
MTI,Financial Services,15.199999809265137,,,0.8,5.263157960780771,532.1947194139029,,,,,,,,yfinance.info/recommendations
MTW,Consumer Cyclical,1.0800000429153442,-0.041541148410247,-103.84640247773613,,,,,,,,,,,yfinance.info/recommendations
MUD,Consumer Cyclical,0.7200000286102295,0.70524826470902,-2.0488560159759803,0.158,21.9444435724506,19.895587556474624,,,,,,,,yfinance.info/recommendations
MVP,Communication Services,0.4000000059604645,,,,,,,,,,,,,yfinance.info/recommendations
NAM,Healthcare,3.839999914169312,2.848479329779112,-25.82084912896908,0.15,3.9062500873114936,-21.91459904165757,,,,,,,,yfinance.info/recommendations
NAT,Technology,2.880000114440918,4.184262302401367,45.28687972686558,0.13,4.513888709523068,358.69351859757023,,,,,,,,yfinance.info/recommendations
NATION,Communication Services,0.0399999991059303,-0.187288997923093,-568.2225052733214,0.047542,118.85500265661632,-449.3675026167049,,,,,,,,yfinance.info/recommendations
NC,Consumer Cyclical,2.039999961853028,0.6801721364770489,-66.65822798059189,0.01,0.4901960875977925,-66.16803189299408,,,,,,,,yfinance.info/recommendations
NCAP,Financial Services,3.039999961853028,-1.2734267259282936,-141.88903756275306,0.0222,0.7302631670583319,-141.15877439569476,,,,,,,,yfinance.info/recommendations
NCH,Real Estate,0.4399999976158142,0.3037397751558421,-30.96823254507098,0.2799999999999999,63.63636398118389,32.668131436112915,,,,,,,,yfinance.info/recommendations
NCL,Industrials,0.270000010728836,-2.302752046038921,-952.8710942725111,0.0305,11.29629584742183,-941.5747984250892,,,,,,,,yfinance.info/recommendations
NCP,Industrials,0.9900000095367432,1.6237298898382986,64.01311860573622,0.1235,12.474747354577312,-38.6578410065824,,,,,,,,yfinance.info/recommendations
NDR,Consumer Cyclical,1.149999976158142,,,0.15,13.043478531287622,51.99867406202687,,,,,,,,yfinance.info/recommendations
NEO,Consumer Defensive,17.600000381469727,0.0946727811930432,-99.46208648215304,1.35,7.670454379201924,603.4880695394337,22.75,24.25,27.0,17.0,3.0,2.66667,1970-01-01,yfinance.info/recommendations
NEP,Consumer Cyclical,0.209999993443489,,,,,,,,,,,,,yfinance.info/recommendations
NER,Basic Materials,4.139999866485596,2.8951399278785384,-30.0690816124061,0.36,8.695652454346584,435.0974041743218,6.1875,6.15,6.4,6.05,4.0,1.0,1970-01-01,yfinance.info/recommendations
NETBAY,Technology,20.0,16.8976381375374,-15.511809312313005,1.5793,7.8965,-69.7868159595647,21.2,21.2,21.2,21.2,1.0,,1970-01-01,yfinance.info/recommendations
NEW,Healthcare,96.25,79.41493316335716,-17.490978531576975,1.8,1.87012987012987,-15.620848661447104,,,,,,,,yfinance.info/recommendations
NEWS,Technology,0.0099999997764825,-0.0058043753850798,-158.0437551481775,,,,,,,,,,,yfinance.info/recommendations
NEX,Industrials,1.0700000524520874,-5.430338789992641,-607.5082732517718,0.2301949999999999,21.5135503472611,-585.9947229045107,,,,,,,,yfinance.info/recommendations
NFC,Basic Materials,1.2300000190734863,0.1775773397164432,-85.56281813310818,0.2229999999999999,18.130081019671664,-65.34071239423945,,,,,,,,yfinance.info/recommendations
NKI,Financial Services,19.5,,,5.276317000000001,27.0580358974359,,,,,,,,,yfinance.info/recommendations
NKT,Healthcare,3.9600000381469727,4.636322039469688,17.07883825271857,0.18,4.545454501667846,395.2778304737374,6.1,6.1,6.1,6.1,1.0,1.0,1970-01-01,yfinance.info/recommendations
NL,Industrials,0.7300000190734863,-3.402621909674818,-566.1125781877944,0.04,5.479451911627054,-560.6331262761673,,,,,,,,yfinance.info/recommendations
NNCL,Utilities,1.399999976158142,1.9522088399543305,39.44349094287496,0.11,7.857142990949205,47.30063393382415,,,,,,,,yfinance.info/recommendations
NOBLE,Real Estate,2.0799999237060547,0.344032301371626,-83.45998490429538,0.189,9.08653879483072,136.15292351013338,,,,,,,,yfinance.info/recommendations
NOVA,Technology,8.899999618530273,-52.01151761770801,-684.3990994046478,2.145116,24.102427999364785,-660.2966714052831,,,,,,,,yfinance.info/recommendations
NPK,Consumer Cyclical,14.0,17.2919603448348,23.514002463105705,0.95,6.785714285714287,30.29971674881999,,,,,,,,yfinance.info/recommendations
NRF,Consumer Defensive,0.4099999964237213,-0.3255446005375849,-179.40112277492446,0.075273,18.35926845282405,-161.04185432210042,,,,,,,,yfinance.info/recommendations
NSL,Consumer Defensive,25.0,23.860473048566288,-4.558107805734849,1.05,4.2,-63.43405084100607,37.9375,38.25,40.0,35.25,4.0,,1970-01-01,yfinance.info/recommendations
NTSC,Basic Materials,6.349999904632568,9.02279649680121,42.091285548189276,0.16,2.519685077211952,-53.96821940231147,,,,,,,,yfinance.info/recommendations
NTV,Healthcare,22.200000762939453,34.05860553257015,53.41713676617245,1.37,6.171170959088748,59.5883077252612,,,,,,,,yfinance.info/recommendations
NUT,Consumer Defensive,3.700000047683716,12.759708623812816,244.8569853884376,0.35,9.459459337550763,60.86999471872619,,,,,,,,yfinance.info/recommendations
NV,Consumer Defensive,0.6499999761581421,-0.4938261626051932,-175.97325857209685,0.35,53.84615582121906,-122.12710275087778,,,,,,,,yfinance.info/recommendations
NVD,Real Estate,0.7900000214576721,,,0.13325,16.86708814945766,,,,,,,,,yfinance.info/recommendations
NWR,Industrials,0.0399999991059303,-6.577152612143704,-16542.88189788632,0.134815,337.03750753337533,-16205.844390352931,,,,,,,,yfinance.info/recommendations
NYT,Industrials,2.8399999141693115,6.504410665607674,129.02855148536818,0.42,14.788732841312363,143.81728432668055,,,,,,,,yfinance.info/recommendations
OCC,Consumer Defensive,9.199999809265137,1.0226166374183585,-88.88460153674674,0.08,0.8695652354191747,-88.01503630132757,,,,,,,,yfinance.info/recommendations
OGC,Consumer Cyclical,9.5,-44.2134364645118,-565.4045943632821,2.28,24.0,-541.4045943632821,,,,,,,,yfinance.info/recommendations
OHTL,Consumer Cyclical,300.0,363.3889129048417,21.129637634947223,32.0,10.666666666666668,31.79630430161391,,,,,,,,yfinance.info/recommendations
OKJ,Consumer Defensive,4.21999979019165,3.823534405421901,-9.394914798129506,0.16,3.791469382815624,-5.603445415313882,8.195952,8.018806,11.871182,4.8750143,4.0,2.75,1970-01-01,yfinance.info/recommendations
ONEE,Communication Services,2.1600000858306885,6.15923905560563,185.14994494719764,0.14,6.481481223930557,-3.468693941207317,2.046,1.85,2.66,1.72,5.0,4.6,1970-01-01,yfinance.info/recommendations
OR,Energy,13.699999809265137,19.15349605212523,39.806542472883564,0.43,3.138686175084444,42.94522864796801,15.65625,15.65,21.0,10.0,16.0,2.25,1970-01-01,yfinance.info/recommendations
ORI,Real Estate,2.0,-6.412082620395909,-420.60413101979543,0.021,1.05,-419.5541310197954,2.21,2.3,2.6,1.8,6.0,3.0,1970-01-01,yfinance.info/recommendations
ORN,Real Estate,0.6200000047683716,0.1048281733792853,-83.09223023015161,0.02,3.225806426803478,-51.86658087254023,0.76,0.76,0.76,0.76,1.0,,,yfinance.info/recommendations
OSP,Consumer Defensive,15.699999809265137,18.69674408976996,19.087543419817987,0.7,4.458598780280906,23.54614220009889,19.54706,19.6,22.0,17.4,17.0,1.94118,1970-01-01,yfinance.info/recommendations
PACO,Consumer Cyclical,1.350000023841858,1.6875216681545195,25.001602840875186,0.2,14.814814553175776,337.4965376055248,,,,,,,,yfinance.info/recommendations
PAF,Consumer Cyclical,0.7099999785423279,0.7180580734416363,1.1349429778648965,0.0504,7.098591763829937,-83.42193116076331,,,,,,,,yfinance.info/recommendations
PANEL,Industrials,1.309999942779541,1.0552578773291192,-19.445960044083158,0.02,1.5267176239385367,-80.6051027445002,,,,,,,,yfinance.info/recommendations
PAP,Basic Materials,1.899999976158142,-5.049436215651923,-365.7598041586314,1.34,70.52631667446232,-295.23348748416913,,,,,,,,yfinance.info/recommendations
PATO,Basic Materials,7.550000190734863,7.106864322685942,-5.869349097404324,0.6,7.947019666784939,-26.865407708694896,,,,,,,,yfinance.info/recommendations
PB,Consumer Defensive,45.5,36.8594932860217,-18.990124646106146,1.72,3.780219780219781,-15.209904865886363,,,,,,,,yfinance.info/recommendations
PCC,Industrials,2.740000009536743,7.008704258345668,155.79212532669453,0.22,8.029197052345845,-44.1364090986132,,,,,,,,yfinance.info/recommendations
PCE,Consumer Defensive,2.440000057220459,1.0049283419271229,-58.814413181945035,0.15,6.147540839440529,51.97403791010751,2.8,2.8,2.8,2.8,1.0,,1970-01-01,yfinance.info/recommendations
PCSGH,Consumer Cyclical,3.0799999237060547,5.227891444484684,69.73673941504998,0.3,9.740259981533397,79.47699939658338,,,,,,,,yfinance.info/recommendations
PDG,Consumer Cyclical,2.8399999141693115,4.948983803029813,74.25999833092848,0.26,9.15492985414575,83.41492818507426,,,,,,,,yfinance.info/recommendations
PDJ,Consumer Cyclical,1.2200000286102295,-0.496907061133402,-140.73008602298614,0.1,8.19672111925404,-132.5333649037321,,,,,,,,yfinance.info/recommendations
PEACE,Real Estate,2.0,-4.634267466976024,-331.7133733488012,0.06,3.0,56.6285520533585,,,,,,,,yfinance.info/recommendations
PEER,Industrials,0.1199999973177909,-1.9563074945965844,-1730.2562819362222,,,,,,,,,,,yfinance.info/recommendations
PERM,Basic Materials,0.3199999928474426,-6.015699932205063,-1979.9062708332617,0.357668,111.77125249828217,-1868.13501833498,,,,,,,,yfinance.info/recommendations
PF,Real Estate,0.050000000745058,-1.895383445926938,-3890.766835367053,0.067606,135.2119979851842,-3755.5548373818647,,,,,,,,yfinance.info/recommendations
PG,Consumer Cyclical,7.099999904632568,0.7237555474570937,-89.80625975804786,0.2,2.8169014462874165,-86.98935831176044,,,,,,,,yfinance.info/recommendations
PHG,Healthcare,12.399999618530272,13.452180927239128,8.485333395788992,0.5,4.032258188563261,-69.8097976126295,,,,,,,,yfinance.info/recommendations
PHOL,Industrials,2.759999990463257,3.4222999398707588,23.996375061448354,0.23,8.33333336212785,153.91981812905576,,,,,,,,yfinance.info/recommendations
PICO,Communication Services,4.380000114440918,1.6755229816206154,-61.74605164743274,0.1,2.283104963177939,-59.4629466842548,,,,,,,,yfinance.info/recommendations
PIMO,Industrials,1.0099999904632568,1.4454786641842312,43.11670077553499,0.078,7.72277235014861,436.6707908444463,,,,,,,,yfinance.info/recommendations
PIN,Real Estate,4.28000020980835,2.117137942625098,-50.534162643886894,0.76,17.75700847533443,989.2365044284218,4.63667,4.5,4.97,4.44,3.0,,1970-01-01,yfinance.info/recommendations
PIS,Technology,3.4200000762939453,-3.463800430253042,-201.28071207549684,,,,,,,,,,,yfinance.info/recommendations
PJW,Consumer Cyclical,2.0999999046325684,3.255569984302962,55.02714914992251,0.09,4.285714480341706,59.31286363026422,3.1,3.1,3.1,3.1,1.0,,1970-01-01,yfinance.info/recommendations
PK,Industrials,0.5600000023841858,-0.4119618928683781,-173.56462341329657,0.415,74.10714254163358,-99.457480871663,,,,,,,,yfinance.info/recommendations
PL,Industrials,1.2300000190734863,1.842386656392884,49.787530717331684,0.41,33.33333281643669,-37.86723023121756,,,,,,,,yfinance.info/recommendations
PLANB,Communication Services,4.119999885559082,7.475170729074204,81.43618778425832,0.1166,2.8300971659900287,84.26628495024835,6.92167,6.5,9.35,5.8,9.0,1.0,1970-01-01,yfinance.info/recommendations
PLANET,Technology,0.7200000286102295,-1.0780773605315068,-249.7329607906338,0.215269,29.898471034163727,-219.83448975647008,,,,,,,,yfinance.info/recommendations
PLAT,Real Estate,1.090000033378601,2.920598301678495,167.94479011396993,0.78,71.55963083618315,17.576630006814327,,,,,,,,yfinance.info/recommendations
PLE,Industrials,0.1800000071525573,-2.676447786889665,-1586.9153780762172,0.2185,121.388884065328,-1465.5264940108889,,,,,,,,yfinance.info/recommendations
PLT,Energy,0.5299999713897705,0.5645517714875573,6.519207917537198,0.03,5.660377664046611,409.6215091318226,,,,,,,,yfinance.info/recommendations
PLUS,Consumer Defensive,1.409999966621399,-0.5171150934607662,-136.67483019165329,0.06,4.25531924967135,-132.41951094198194,6.4,6.4,6.4,6.4,1.0,,,yfinance.info/recommendations
PM,Consumer Defensive,11.199999809265137,13.38700320310726,19.526816348987236,1.03,9.19642872804282,28.723245077030057,,,,,,,,yfinance.info/recommendations
