symbol,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,recency_days,source
UA,,,,,,,,,yfinance.info/recommendations
UAA,6.33947,5.5,13.6,4.0,19.0,2.88462,1970-01-01,20591.0,yfinance.info/recommendations
UAL,129.83333,130.0,156.0,95.0,24.0,1.34615,1970-01-01,20591.0,yfinance.info/recommendations
UBER,104.77569,107.0,150.0,70.0,51.0,1.50943,1970-01-01,20591.0,yfinance.info/recommendations
UCB,38.0,38.0,40.0,36.0,6.0,,1970-01-01,20591.0,yfinance.info/recommendations
UCFI,,,,,,,,,yfinance.info/recommendations
UDMY,7.60333,8.0,8.81,6.0,3.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
UDR,40.2619,40.5,44.0,36.0,21.0,2.45455,1970-01-01,20591.0,yfinance.info/recommendations
UFI,12.0,12.0,12.0,12.0,1.0,0.0,1970-01-01,20591.0,yfinance.info/recommendations
UFPI,103.0,105.0,115.0,87.0,5.0,1.8,1970-01-01,20591.0,yfinance.info/recommendations
UG,,,,,,,,,yfinance.info/recommendations
UGI,43.33333,44.0,46.0,40.0,3.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
UGRO,,,,,,,,,yfinance.info/recommendations
UHG,,,,,,,,,yfinance.info/recommendations
UHS,223.3125,215.0,310.0,190.0,16.0,2.31579,1970-01-01,20591.0,yfinance.info/recommendations
UIS,5.0,5.0,7.0,3.0,4.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
ULS,108.95,112.0,120.0,78.0,12.0,2.07692,1970-01-01,20591.0,yfinance.info/recommendations
ULTA,681.5,705.0,810.0,475.0,24.0,1.81481,1970-01-01,20591.0,yfinance.info/recommendations
ULY,6.75,6.75,8.0,5.5,2.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
UMBF,147.08333,147.5,170.0,130.0,12.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
UMH,19.42857,19.0,23.5,16.0,7.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
UNCY,40.993,33.5,90.0,15.0,10.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
UNF,279.0,280.0,297.0,260.0,3.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
UNFI,46.25,45.0,56.0,38.0,8.0,,1970-01-01,20591.0,yfinance.info/recommendations
UNH,389.19232,400.0,444.0,287.0,26.0,1.71429,1970-01-01,20591.0,yfinance.info/recommendations
UNIT,9.94444,9.0,16.0,6.0,9.0,2.88889,1970-01-01,20591.0,yfinance.info/recommendations
UNP,291.04544,294.5,330.0,239.0,22.0,1.82609,1970-01-01,20591.0,yfinance.info/recommendations
UNTY,64.75,65.0,68.0,61.0,4.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
UONEK,,,,,,,,,yfinance.info/recommendations
UP,,,,,,,,,yfinance.info/recommendations
UPS,112.88462,115.0,135.0,75.0,26.0,2.21429,1970-01-01,20591.0,yfinance.info/recommendations
URI,1084.25,1075.0,1550.0,715.0,20.0,1.71429,1970-01-01,20591.0,yfinance.info/recommendations
USB,63.475,62.5,74.0,57.5,20.0,2.04545,1970-01-01,20591.0,yfinance.info/recommendations
USGO,37.875,37.875,45.0,30.75,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
UTHR,663.5833,687.5,750.0,516.0,12.0,1.57143,1970-01-01,20591.0,yfinance.info/recommendations
UTI,42.5,41.5,49.0,38.0,6.0,1.16667,1970-01-01,20591.0,yfinance.info/recommendations
UVE,44.0,44.0,44.0,44.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
UVV,78.0,78.0,78.0,78.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
V,398.74313,400.6,450.0,323.0,35.0,1.34211,1970-01-01,20591.0,yfinance.info/recommendations
VABK,,,,,,,,,yfinance.info/recommendations
VANI,4.83333,4.0,7.0,3.5,3.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
VBIX,,,,,,,,,yfinance.info/recommendations
VC,120.0,119.5,135.0,105.0,12.0,1.84615,1970-01-01,20591.0,yfinance.info/recommendations
VECO,52.0,60.0,66.0,30.0,3.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
VEEV,264.4643,272.5,350.0,176.0,28.0,1.86667,1970-01-01,20591.0,yfinance.info/recommendations
VERU,24.5,24.5,25.0,24.0,2.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
VFC,20.7619,20.0,39.5,14.0,21.0,2.73913,1970-01-01,20591.0,yfinance.info/recommendations
VG,15.23684,16.0,22.0,7.5,19.0,2.21053,1970-01-01,20591.0,yfinance.info/recommendations
VGAS,,,,,,,,,yfinance.info/recommendations
VHI,,,,,,,,,yfinance.info/recommendations
VICI,34.17391,34.0,39.0,29.0,23.0,1.79167,1970-01-01,20591.0,yfinance.info/recommendations
VIR,20.55556,20.0,30.0,16.0,9.0,1.3,1970-01-01,20591.0,yfinance.info/recommendations
VIRC,7.0,7.0,7.0,7.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
VIRT,51.71429,51.0,62.0,39.0,7.0,2.57143,1970-01-01,20591.0,yfinance.info/recommendations
VITL,12.5,11.5,20.0,10.0,10.0,2.41667,1970-01-01,20591.0,yfinance.info/recommendations
VKTX,92.33333,97.5,125.0,34.0,18.0,1.47368,1970-01-01,20591.0,yfinance.info/recommendations
VLGEA,,,,,,,,,yfinance.info/recommendations
VLO,256.26315,260.0,300.0,181.0,19.0,2.4,1970-01-01,20591.0,yfinance.info/recommendations
VLTO,108.70588,106.0,143.0,100.0,17.0,1.89474,1970-01-01,20591.0,yfinance.info/recommendations
VLY,15.71429,16.0,17.0,14.0,14.0,1.64286,1970-01-01,20591.0,yfinance.info/recommendations
VMC,328.8095,340.0,365.0,198.0,21.0,1.7619,1970-01-01,20591.0,yfinance.info/recommendations
VMI,527.0,520.0,541.0,520.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
VNO,32.61538,33.0,44.0,25.0,13.0,2.61538,1970-01-01,20591.0,yfinance.info/recommendations
VNOM,57.76471,58.0,65.0,49.0,17.0,1.23529,1970-01-01,20591.0,yfinance.info/recommendations
VNT,40.90909,41.0,48.0,35.0,11.0,1.83333,1970-01-01,20591.0,yfinance.info/recommendations
VOYA,88.09091,89.0,100.0,74.0,11.0,2.25,1970-01-01,20591.0,yfinance.info/recommendations
VPG,94.66667,98.0,109.0,77.0,3.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
VRDN,33.9375,34.5,50.0,20.0,16.0,1.29412,1970-01-01,20591.0,yfinance.info/recommendations
VRE,19.75,19.0,22.0,19.0,4.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
VRM,,,,,,,,,yfinance.info/recommendations
VRNS,36.31818,36.0,47.0,28.0,22.0,1.73913,1970-01-01,20591.0,yfinance.info/recommendations
VRNT,20.5,20.5,20.5,20.5,2.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
VRRM,21.42857,22.0,27.0,15.0,7.0,1.625,1970-01-01,20591.0,yfinance.info/recommendations
VRSK,222.5294,220.0,275.0,185.0,17.0,2.26316,1970-01-01,20591.0,yfinance.info/recommendations
VRSN,,,,,,2.0,1970-01-01,20591.0,yfinance.info/recommendations
VRTS,138.5,129.5,170.0,125.0,4.0,3.5,1970-01-01,20591.0,yfinance.info/recommendations
VRTX,549.2857,556.5,641.0,330.0,28.0,1.59375,1970-01-01,20591.0,yfinance.info/recommendations
VSCO,65.77778,67.0,81.0,50.0,9.0,1.8,1970-01-01,20591.0,yfinance.info/recommendations
VSEC,252.875,250.0,270.0,230.0,8.0,1.11111,1970-01-01,20591.0,yfinance.info/recommendations
VST,225.05882,227.0,320.0,97.0,17.0,1.36842,1970-01-01,20591.0,yfinance.info/recommendations
VSTD,,,,,,,,,yfinance.info/recommendations
VSTS,9.72857,9.0,14.0,5.6,7.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
VTR,95.4,95.0,102.0,86.0,20.0,1.52381,1970-01-01,20591.0,yfinance.info/recommendations
VTRS,17.5,17.0,23.0,12.0,9.0,2.09091,1970-01-01,20591.0,yfinance.info/recommendations
VTS,23.75,23.5,28.0,20.0,4.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
VTSI,6.25,6.25,7.5,5.0,2.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
VUZI,6.0,6.0,6.0,6.0,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
VZ,51.85455,50.5,71.0,46.0,22.0,,1970-01-01,20591.0,yfinance.info/recommendations
W,94.67857,99.5,144.0,60.0,28.0,1.96774,1970-01-01,20591.0,yfinance.info/recommendations
WAB,300.0,303.0,318.0,280.0,11.0,1.45455,1970-01-01,20591.0,yfinance.info/recommendations
WABC,58.0,58.0,58.0,58.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
WAL,88.93333,90.0,97.0,79.0,15.0,1.8,1970-01-01,20591.0,yfinance.info/recommendations
WAT,400.5238,387.0,480.0,345.0,21.0,1.81818,1970-01-01,20591.0,yfinance.info/recommendations
WATT,28.25,28.25,28.25,28.25,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
WAY,34.73913,35.0,44.0,27.0,23.0,1.29167,1970-01-01,20591.0,yfinance.info/recommendations
WBD,29.64583,31.0,31.25,26.0,12.0,3.15,1970-01-01,20591.0,yfinance.info/recommendations
WBS,74.29167,75.0,78.0,69.0,12.0,2.92857,1970-01-01,20591.0,yfinance.info/recommendations
WBTN,12.28571,12.0,15.0,10.0,7.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
WCC,374.0909,379.0,415.0,240.0,11.0,1.72727,1970-01-01,20591.0,yfinance.info/recommendations
WDAY,179.21712,177.5,300.0,115.0,38.0,1.95122,1970-01-01,20591.0,yfinance.info/recommendations
WDC,507.6087,500.0,660.0,360.0,23.0,1.52,1970-01-01,20591.0,yfinance.info/recommendations
WEAV,8.75,9.0,9.0,8.0,4.0,,1970-01-01,20591.0,yfinance.info/recommendations
WEC,124.69444,124.5,140.0,108.0,18.0,2.35,1970-01-01,20591.0,yfinance.info/recommendations
WELL,233.5,235.5,260.0,192.0,20.0,1.65,1970-01-01,20591.0,yfinance.info/recommendations
WEST,8.875,8.75,10.0,8.0,4.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
WETH,,,,,,,,,yfinance.info/recommendations
WEX,181.2,176.5,220.0,155.0,10.0,2.35714,1970-01-01,20591.0,yfinance.info/recommendations
WEYS,,,,,,,,,yfinance.info/recommendations
WF,95.06888,95.06888,95.06888,95.06888,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
WFC,96.02174,95.0,113.0,85.0,23.0,1.84,1970-01-01,20591.0,yfinance.info/recommendations
WFCF,,,,,,,,,yfinance.info/recommendations
WFG,83.66667,83.5,90.0,75.0,6.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
WGO,43.83333,40.5,76.0,35.0,12.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
WGRX,,,,,,,,,yfinance.info/recommendations
WGS,77.0,75.0,100.0,50.0,9.0,1.11111,1970-01-01,20591.0,yfinance.info/recommendations
WH,100.17647,100.0,115.0,89.0,17.0,1.58824,1970-01-01,20591.0,yfinance.info/recommendations
WHD,61.44444,62.0,70.0,50.0,9.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
WHG,,,,,,,,,yfinance.info/recommendations
WHR,56.54545,50.0,137.0,32.0,11.0,3.16667,1970-01-01,20591.0,yfinance.info/recommendations
WHWK,6.5,7.0,8.0,4.0,4.0,2.16667,1970-01-01,20591.0,yfinance.info/recommendations
WIT,2.08922,2.16,2.3,1.8,7.0,3.85714,1970-01-01,20591.0,yfinance.info/recommendations
WK,78.72727,80.0,90.0,65.0,11.0,1.16667,1970-01-01,20591.0,yfinance.info/recommendations
WLDN,127.5,127.5,145.0,110.0,2.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
WLFC,226.0,226.0,226.0,226.0,1.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
WLK,116.42857,117.0,133.0,90.0,14.0,2.28571,1970-01-01,20591.0,yfinance.info/recommendations
WLYB,,,,,,,,,yfinance.info/recommendations
WM,256.04,263.0,285.0,210.0,25.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
WMB,81.98652,83.0,91.0,65.0,23.0,1.56,1970-01-01,20591.0,yfinance.info/recommendations
WMT,137.53659,140.0,150.0,62.0,41.0,1.44186,1970-01-01,20591.0,yfinance.info/recommendations
WNEB,15.16667,15.0,16.0,14.5,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
WOLF,40.0,40.0,40.0,40.0,1.0,3.5,1970-01-01,20591.0,yfinance.info/recommendations
WPM,185.327,181.0,227.27,157.0,10.0,1.3125,1970-01-01,20591.0,yfinance.info/recommendations
WRB,67.375,68.0,78.0,51.0,16.0,3.22222,1970-01-01,20591.0,yfinance.info/recommendations
WRBY,29.91667,31.5,35.0,24.0,12.0,1.76923,1970-01-01,20591.0,yfinance.info/recommendations
WSBC,39.25,39.5,41.0,38.0,8.0,,1970-01-01,20591.0,yfinance.info/recommendations
WSC,28.1,27.5,37.0,24.0,10.0,2.4,1970-01-01,20591.0,yfinance.info/recommendations
WSO,423.54544,425.0,485.0,370.0,11.0,2.85714,1970-01-01,20591.0,yfinance.info/recommendations
WSO-B,,,,,,,,,yfinance.info/recommendations
WST,349.84616,350.0,400.0,310.0,13.0,1.53333,1970-01-01,20591.0,yfinance.info/recommendations
WT,19.68571,20.0,22.0,16.8,7.0,1.71429,1970-01-01,20591.0,yfinance.info/recommendations
WTFC,174.66667,178.0,190.0,150.0,12.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
WTI,4.6,4.6,5.0,4.2,2.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
WTRG,40.4,41.0,43.0,38.0,5.0,2.85714,1970-01-01,20591.0,yfinance.info/recommendations
WWD,437.3,438.0,470.0,390.0,10.0,1.45455,1970-01-01,20591.0,yfinance.info/recommendations
WWW,21.7,20.5,29.0,16.0,10.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
WY,31.18182,30.0,38.0,27.0,11.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
WYNN,136.16667,136.0,150.0,118.0,18.0,1.21053,1970-01-01,20591.0,yfinance.info/recommendations
XAIR,8.66667,10.0,14.0,2.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
XBIT,,,,,,,,,yfinance.info/recommendations
XBP,5.0,5.0,5.0,5.0,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
XEL,91.83333,92.5,99.0,74.0,18.0,1.42105,1970-01-01,20591.0,yfinance.info/recommendations
XHR,17.2,17.0,19.0,16.0,5.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
XMTR,85.125,86.5,100.0,65.0,8.0,1.88889,1970-01-01,20591.0,yfinance.info/recommendations
XOM,167.86365,168.0,185.0,130.0,22.0,2.36,1970-01-01,20591.0,yfinance.info/recommendations
XPEL,55.33333,55.0,56.0,55.0,3.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
XPO,223.40909,235.5,275.0,105.0,22.0,1.82609,1970-01-01,20591.0,yfinance.info/recommendations
XPON,,,,,,,,,yfinance.info/recommendations
XPRO,18.5,17.5,23.0,16.0,4.0,2.75,1970-01-01,20591.0,yfinance.info/recommendations
XTIA,7.5,7.5,10.0,5.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
XYL,150.64706,155.0,183.0,124.0,17.0,1.95652,1970-01-01,20591.0,yfinance.info/recommendations
XYZ,90.07707,90.0,119.16,58.0,41.0,1.58696,1970-01-01,20591.0,yfinance.info/recommendations
XZO,26.0,26.0,27.0,25.0,2.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
YELP,26.5,26.5,32.0,21.0,8.0,2.90909,1970-01-01,20591.0,yfinance.info/recommendations
YEXT,7.5,7.0,10.0,6.0,4.0,,1970-01-01,20591.0,yfinance.info/recommendations
YHC,,,,,,,,,yfinance.info/recommendations
ZBH,98.52381,95.0,130.0,83.0,21.0,2.59259,1970-01-01,20591.0,yfinance.info/recommendations
ZBRA,328.0012,330.0,400.0,267.0,17.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
ZETA,28.76923,30.0,44.0,22.0,13.0,1.42857,1970-01-01,20591.0,yfinance.info/recommendations
ZS,224.1189,215.0,330.0,140.0,45.0,1.54167,1970-01-01,20591.0,yfinance.info/recommendations
ZTEK,,,,,,,,,yfinance.info/recommendations
ZTS,128.17647,130.0,160.0,90.0,17.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
ZVIA,3.71429,4.0,6.0,1.25,7.0,1.57143,1970-01-01,20591.0,yfinance.info/recommendations
ZWS,56.22222,56.0,65.0,52.0,9.0,,1970-01-01,20591.0,yfinance.info/recommendations
